num__Age,num__MonthlyIncome,num__NumCompaniesWorked,num__TrainingTimesLastYear,num__YearsAtCompany,num__EnvironmentSatisfaction,num__JobSatisfaction,num__WorkLifeBalance,num__JobInvolvement,cat__StockOptionLevel_1,cat__StockOptionLevel_2,cat__BusinessTravel_Non-Travel,cat__BusinessTravel_Travel_Frequently,cat__BusinessTravel_Travel_Rarely,cat__Department_Human Resources,cat__Department_Sales,cat__Education_College,cat__EducationField_Human Resources,cat__EducationField_Other,cat__EducationField_Technical Degree,cat__JobLevel_2,cat__JobLevel_5,cat__JobRole_Manager,cat__JobRole_Manufacturing Director,cat__JobRole_Research Director,cat__JobRole_Research Scientist,cat__JobRole_Sales Executive,cat__MaritalStatus_Divorced,cat__MaritalStatus_Married,cat__MaritalStatus_Single
-1.5249553243509646,-0.02016778222166948,0.11890412491269693,-0.6205921291100696,-1.2381408326609613,0.25331704904187313,-1.5754449427369321,0.3374915573892567,0.3811870825779456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5249553243509646,-0.02016778222166948,0.11890412491269693,-0.6205921291100696,-1.2381408326609613,0.25331704904187313,-1.5754449427369321,0.3374915573892567,0.3811870825779456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.9698553295049306,-0.4969601964673,-1.0810718930431835,0.9306209274596309,-1.2381408326609613,0.25331704904187313,-1.5754449427369321,1.7582853188161762,0.3811870825779456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.9698553295049306,-0.4969601964673,-1.0810718930431835,0.9306209274596309,-1.2381408326609613,0.25331704904187313,-1.5754449427369321,1.7582853188161762,0.3811870825779456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.9698553295049306,-0.4969601964673,-1.0810718930431835,0.9306209274596309,-1.2381408326609613,0.25331704904187313,-1.5754449427369321,1.7582853188161762,0.3811870825779456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.032194693687916165,-0.18784966147679352,1.3188801428685772,-0.6205921291100696,-1.2381408326609613,1.1722246444412685,0.23953767886790187,0.3374915573892567,0.3811870825779456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.032194693687916165,-0.18784966147679352,1.3188801428685772,-0.6205921291100696,-1.2381408326609613,1.1722246444412685,0.23953767886790187,0.3374915573892567,0.3811870825779456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.032194693687916165,-0.18784966147679352,1.3188801428685772,-0.6205921291100696,-1.2381408326609613,1.1722246444412685,0.23953767886790187,0.3374915573892567,0.3811870825779456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9688303179085072,-1.0222363864066468,1.7188721488538705,0.15501439917478063,-1.2381408326609613,0.25331704904187313,-1.5754449427369321,-1.083302204037663,0.3811870825779456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9688303179085072,-1.0222363864066468,1.7188721488538705,0.15501439917478063,-1.2381408326609613,0.25331704904187313,-1.5754449427369321,-1.083302204037663,0.3811870825779456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9688303179085072,-1.0222363864066468,1.7188721488538705,0.15501439917478063,-1.2381408326609613,0.25331704904187313,-1.5754449427369321,-1.083302204037663,0.3811870825779456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
